PageNumber,100,101,104,105,106,107,108,109,110,111,112,113,115,16,17,18,19,25,26,27,36,37,38,39,44,45,46,48,49,52,53,54,55,56,57,59,61,62,63,64,65,66,67,69,71,72,73,74,75,76,77,78,79,82,83,84,85,86,87,88,89,90,94,95,96,97,98,99
111,0.46736604,0.48436354,0.081298254,0.204412977,0.207826519,0.206953897,0.205042109,0.155766463,0.451097707,1,0.396182891,0.127343246,0.147299112,0.142033348,0.014341347,0.172879947,0.124598145,0.114217286,0.221059063,0.128294947,0.072086573,0.111046568,0.133109546,0.155086349,0.213574208,0.131347561,0.108568799,0.170327572,0.053146232,0.196058133,0.224569434,0.115468372,0.072476691,0.086425864,0.179615186,0.1699991,0.067804211,0.16729898,0.181512554,0.140223553,0.106550182,0.159513358,0.15762507,0.052688234,0.151533358,0.237882895,0.185366223,0.25056336,0.232476167,0.289563373,0.31215007,0.227871041,0.374077987,0.118043098,0.183012664,0.233944717,0.253295926,0.209188531,0.270243029,0.276238154,0.402446856,0.415758485,0.122134585,0.134394991,0.150235055,0.282410987,0.1981722,0.427921932
112,0.297951452,0.388552832,0.189620657,0.229466419,0.187147166,0.208009725,0.163067283,0.192857324,0.272159825,0.396182891,1,0.13080458,0.109316458,0.189690173,0.039281428,0.198887619,0.205058146,0.140069484,0.220065075,0.141716822,0.135137347,0.162197495,0.222805925,0.201303111,0.234935286,0.184872874,0.126146966,0.22149805,0.061056702,0.260197919,0.255459895,0.163253236,0.047295771,0.055675076,0.238313912,0.142306192,0.090633826,0.213478596,0.110955744,0.105929907,0.178479442,0.149878185,0.163564331,0.051343678,0.120186784,0.26268108,0.153460528,0.236813226,0.24680043,0.321392927,0.349937006,0.319955033,0.378419476,0.135917823,0.220400396,0.285508431,0.287497927,0.263699853,0.275321295,0.241521491,0.311009985,0.330219512,0.107933476,0.161944326,0.182733172,0.232484557,0.253985276,0.306722475
113,0.131054777,0.19081096,0.232794896,0.369415796,0.35039374,0.289674753,0.295235307,0.285652358,0.144650239,0.127343246,0.13080458,1,0.249579824,0.145096121,0.084852631,0.163369705,0.162696739,0.11707058,0.282416774,0.133576739,0.075491078,0.20172431,0.170533812,0.116271284,0.187196371,0.110899297,0.058029869,0.109769205,0.097790266,0.132477401,0.215484702,0.094548464,0.147000139,0.104097244,0.282493973,0.074553252,0.293226086,0.235654851,0.188565962,0.156298428,0.283154815,0.112269176,0.212142561,0.023616115,0.202652824,0.161206149,0.314073166,0.277749314,0.256041064,0.271703572,0.20881189,0.185662156,0.186520888,0.10893411,0.253102078,0.28100671,0.304943722,0.278813033,0.314724986,0.278782165,0.140115532,0.108750185,0.238848984,0.285343861,0.338122838,0.316310026,0.336815703,0.210206501
115,0.168142966,0.229051111,0.143940176,0.190542353,0.237210528,0.244534798,0.238439139,0.287882507,0.217856206,0.147299112,0.109316458,0.249579824,1,0.147469821,0.075491396,0.07924111,0.067819543,0.123783689,0.212577671,0.07435499,0.228224122,0.223773254,0.234041805,0.085730874,0.224102631,0.217784584,0.238583651,0.105231235,0.111850803,0.101998469,0.213090247,0.103049111,0.165185752,0.13218787,0.170740425,0.091812737,0.114832918,0.227762173,0.195279078,0.189222869,0.249347197,0.263889554,0.171192381,0.01952712,0.297814131,0.233021799,0.179966846,0.237981801,0.290985971,0.307090981,0.33736684,0.277552724,0.237398509,0.166770946,0.172866522,0.335285321,0.326008247,0.288590254,0.295362094,0.374396289,0.144872815,0.158791754,0.195131555,0.243588291,0.256009894,0.393897307,0.258913786,0.187969586
16,0.205918041,0.246884652,0.145708024,0.251290616,0.190776284,0.188775957,0.18535077,0.20492428,0.14238774,0.142033348,0.189690173,0.145096121,0.147469821,1,0.182422879,0.461553839,0.388506402,0.303339351,0.37605393,0.357168996,0.12919937,0.171003818,0.266006042,0.273332603,0.291777412,0.139032433,0.154999159,0.211708769,0.255183743,0.095849696,0.240505966,0.249068971,0.122715628,0.289374437,0.292395545,0.16299918,0.105722111,0.242542088,0.211578291,0.235204619,0.302336168,0.250742707,0.262818379,0.089579499,0.133401636,0.258536166,0.217187877,0.306800504,0.300406767,0.366774031,0.293587539,0.243542779,0.226365264,0.13058786,0.199767744,0.287866674,0.294688584,0.322162643,0.292431055,0.234046459,0.254934695,0.15062946,0.25473763,0.290744558,0.280858266,0.273238823,0.254004403,0.164120931
17,0.058685118,0.099212759,0.174950904,0.218711878,0.083038938,0.138878708,0.084349651,0.040885427,0.095307066,0.014341347,0.039281428,0.084852631,0.075491396,0.182422879,1,0.365569683,0.388991748,0.259613553,0.287062373,0.366596284,0.047882908,0.042960367,0.242442699,0.043105382,0.111936254,0.164579078,0.186316635,0.070967127,0.163215919,0.019522724,0.08317159,0.04164619,0.147066229,0.084748746,0.106332468,0.029297117,0.090744549,0.119512109,0.06379994,0.19883247,0.126261023,0.088517558,0.096282478,0,0.044624769,0.101176388,0.098717068,0.100701826,0.190419096,0.287120826,0.131385172,0.146932318,0.063372242,0.074931085,0.062669588,0.151559388,0.175141102,0.207838881,0.183818378,0.113175995,0.125645347,0.077911713,0.136881786,0.225655888,0.18105767,0.132462849,0.11890424,0.054092419
18,0.203603833,0.214369078,0.197969178,0.19166571,0.196373568,0.230142944,0.167130332,0.162796567,0.150682466,0.172879947,0.198887619,0.163369705,0.07924111,0.461553839,0.365569683,1,0.59940353,0.436939726,0.567270211,0.498008435,0.250481619,0.237857812,0.411585467,0.285190527,0.276033971,0.201482533,0.238194438,0.175016439,0.184248404,0.122619545,0.257802746,0.277889509,0.151385579,0.338115417,0.222726312,0.142508793,0.182056024,0.275189463,0.234231279,0.214036642,0.281237174,0.254529043,0.183206808,0.072198267,0.199509501,0.31232082,0.272339643,0.357466327,0.327358325,0.413405147,0.282221744,0.274413815,0.21322807,0.185147812,0.251597133,0.315641106,0.360284486,0.335788689,0.316352529,0.276730766,0.264582386,0.160352746,0.17650609,0.244507958,0.318155871,0.289226962,0.278538683,0.137232361
19,0.150786948,0.204630259,0.269403987,0.260432882,0.153098939,0.145297625,0.110758108,0.145562197,0.112439768,0.124598145,0.205058146,0.162696739,0.067819543,0.388506402,0.388991748,0.59940353,1,0.380183437,0.574615059,0.548292098,0.208102147,0.211370169,0.459847078,0.212758279,0.24204406,0.217270305,0.166272647,0.125421691,0.151319653,0.159549012,0.248067435,0.228511599,0.106784367,0.122582252,0.225168171,0.049718329,0.100460785,0.225593645,0.10968495,0.114109109,0.250200642,0.165589455,0.200775449,0.050916538,0.164605519,0.283806858,0.248949717,0.225156249,0.264530199,0.347170694,0.23446819,0.206309548,0.245054544,0.174313496,0.200867767,0.242959917,0.268490029,0.279266222,0.231657024,0.181094164,0.18877439,0.173731921,0.191120034,0.24691573,0.233077395,0.253583706,0.184757709,0.217749649
25,0.12943392,0.193240082,0.133454538,0.191064023,0.199984579,0.259126401,0.19086324,0.131754225,0.194417128,0.114217286,0.140069484,0.11707058,0.123783689,0.303339351,0.259613553,0.436939726,0.380183437,1,0.406518135,0.281510097,0.196681861,0.230478045,0.333441493,0.199240427,0.200715811,0.178604388,0.163947337,0.275439868,0.19216778,0.106931739,0.205293384,0.274377746,0.176736946,0.336583417,0.310234604,0.131850385,0.157408574,0.292434595,0.233930202,0.214205267,0.28142249,0.340468282,0.218074966,0.035089936,0.150927713,0.316158689,0.3389852,0.283256654,0.311669047,0.316649422,0.2449171,0.198851999,0.169397581,0.156531002,0.248015942,0.295237771,0.32135355,0.319750921,0.308512349,0.250298492,0.221324861,0.116138841,0.183227903,0.220582511,0.281368085,0.227722458,0.248867253,0.157353532
26,0.255330243,0.327062003,0.284331469,0.372184635,0.273616644,0.328290637,0.271710559,0.240967658,0.231644038,0.221059063,0.220065075,0.282416774,0.212577671,0.37605393,0.287062373,0.567270211,0.574615059,0.406518135,1,0.456984175,0.261048987,0.289172563,0.489915679,0.315721171,0.380157727,0.229583037,0.239951147,0.325017874,0.170339931,0.28643943,0.313596843,0.277252276,0.186650467,0.300338268,0.362881277,0.21638732,0.228074379,0.357751233,0.309236457,0.343130252,0.411976345,0.326315407,0.258682527,0.059304242,0.266295606,0.361309363,0.400287391,0.44570767,0.476418357,0.52046915,0.447027628,0.337984144,0.294199546,0.232978116,0.327795283,0.451187231,0.464504901,0.472796411,0.456411377,0.405582094,0.318988441,0.224373332,0.288560021,0.449779103,0.420515784,0.484030925,0.381271312,0.285051965
27,0.08938048,0.124898211,0.151875462,0.225539247,0.087140123,0.114488759,0.042846011,0.088799963,0.075645569,0.128294947,0.141716822,0.133576739,0.07435499,0.357168996,0.366596284,0.498008435,0.548292098,0.281510097,0.456984175,1,0.148754496,0.192431027,0.384591306,0.123129063,0.13834284,0.083224119,0.161685915,0.090496135,0.120923318,0.106596011,0.175327513,0.127993526,0.092648379,0.133842494,0.209776716,0.106173755,0.111667274,0.169976501,0.115797883,0.14131289,0.172888422,0.113267112,0.11848227,0,0.116695588,0.163459407,0.117767947,0.132046933,0.155109301,0.289353355,0.151566018,0.14899073,0.103146108,0.11746243,0.143825509,0.141718386,0.141918812,0.176696032,0.176389958,0.13078537,0.106466375,0.103424945,0.077507369,0.206952694,0.175502527,0.14887062,0.130716584,0.078113768
36,0.100757711,0.191654231,0.108916583,0.118209054,0.095517647,0.096407178,0.192847308,0.091713352,0.089055333,0.072086573,0.135137347,0.075491078,0.228224122,0.12919937,0.047882908,0.250481619,0.208102147,0.196681861,0.261048987,0.148754496,1,0.50109678,0.192463874,0.258420226,0.316152788,0.30080608,0.336618372,0.178547746,0.176513453,0.165165337,0.257043497,0.386532031,0.114319897,0.09230392,0.127872491,0.041775059,0.110933244,0.34441035,0.101515302,0.237742288,0.20402307,0.245156732,0.177495026,0.023961345,0.301207098,0.246159304,0.293190843,0.150590694,0.247617673,0.268877982,0.292861825,0.274727451,0.17854301,0.28407479,0.189902038,0.177967337,0.249721542,0.246618525,0.236825599,0.169632372,0.184509422,0.192347599,0.102250885,0.168215091,0.224697467,0.282094715,0.140085142,0.070935655
37,0.128785002,0.176437873,0.187931879,0.209817122,0.14573049,0.180101941,0.250145258,0.168011778,0.099368632,0.111046568,0.162197495,0.20172431,0.223773254,0.171003818,0.042960367,0.237857812,0.211370169,0.230478045,0.289172563,0.192431027,0.50109678,1,0.219718248,0.277209374,0.358107777,0.247737646,0.285384496,0.169069072,0.220345178,0.17108083,0.25489664,0.337984192,0.132432642,0.066753569,0.178265791,0.111951466,0.145039668,0.400261841,0.165080488,0.35858386,0.315724485,0.228940093,0.188925561,0,0.289768882,0.292178761,0.349440696,0.20244368,0.309652995,0.284192091,0.27457162,0.22149921,0.178945885,0.261020764,0.254490885,0.269575805,0.241323051,0.29901182,0.294854144,0.19835296,0.225097166,0.154944077,0.124241845,0.220213745,0.176643112,0.338523181,0.207393268,0.086320165
38,0.207381849,0.207145131,0.280752268,0.29344354,0.249039812,0.253122974,0.190363453,0.272695334,0.125738126,0.133109546,0.222805925,0.170533812,0.234041805,0.266006042,0.242442699,0.411585467,0.459847078,0.333441493,0.489915679,0.384591306,0.192463874,0.219718248,1,0.253922455,0.315527653,0.241387034,0.218174888,0.324716474,0.257222611,0.189845799,0.263956426,0.273371778,0.258377203,0.259651197,0.398320991,0.132815133,0.1313471,0.251213293,0.189544035,0.212288482,0.351825328,0.290753478,0.177067427,0.061167076,0.226164693,0.306436416,0.287943457,0.290290575,0.331157184,0.372543796,0.36249914,0.306967392,0.231865475,0.212094233,0.2165351,0.346098729,0.32015103,0.31864949,0.281122099,0.287124831,0.176725094,0.157934427,0.221122906,0.313019637,0.251126751,0.314159504,0.260243357,0.195704037
39,0.206169248,0.24795841,0.115623356,0.166050055,0.20242665,0.16656684,0.226449714,0.132703781,0.082298513,0.155086349,0.201303111,0.116271284,0.085730874,0.273332603,0.043105382,0.285190527,0.212758279,0.199240427,0.315721171,0.123129063,0.258420226,0.277209374,0.253922455,1,0.308871684,0.205210348,0.144885403,0.269745707,0.382976189,0.153403224,0.178307522,0.333871766,0.111668913,0.191048628,0.269389426,0.094598569,0.146016998,0.312612805,0.173562813,0.225780965,0.250807214,0.256996933,0.17837292,0.024320677,0.206802503,0.253999845,0.319494943,0.297033626,0.288114636,0.265034215,0.334196003,0.251271438,0.17156197,0.106337039,0.208745588,0.229827508,0.272123797,0.236302903,0.300983036,0.203562281,0.257963476,0.154860351,0.1873047,0.211829544,0.192470848,0.310007928,0.180197599,0.171529728
44,0.27530433,0.344528441,0.243778824,0.266269578,0.228948754,0.264565074,0.338674069,0.198975125,0.268213894,0.213574208,0.234935286,0.187196371,0.224102631,0.291777412,0.111936254,0.276033971,0.24204406,0.200715811,0.380157727,0.13834284,0.316152788,0.358107777,0.315527653,0.308871684,1,0.5443481,0.304811903,0.26508115,0.211812931,0.260293184,0.550073751,0.545406702,0.202296077,0.2186318,0.209277845,0.164582312,0.193496868,0.379777956,0.270218653,0.313797059,0.37645526,0.3557905,0.380530435,0.123662211,0.352179383,0.412067097,0.443589223,0.413101012,0.451140768,0.450258454,0.464992164,0.439202452,0.377905891,0.315993232,0.323062906,0.345993145,0.427074314,0.404231971,0.416069068,0.404842846,0.368157703,0.337291639,0.228482579,0.327250394,0.333189677,0.490738183,0.365265168,0.252020007
45,0.12771326,0.236585016,0.11568734,0.159886772,0.115683493,0.204456173,0.212638603,0.178537366,0.099968726,0.131347561,0.184872874,0.110899297,0.217784584,0.139032433,0.164579078,0.201482533,0.217270305,0.178604388,0.229583037,0.083224119,0.30080608,0.247737646,0.241387034,0.205210348,0.5443481,1,0.470195385,0.158111937,0.155563652,0.176784587,0.466426821,0.454454334,0.160438502,0.104130813,0.116805334,0.071990473,0.077282198,0.274744645,0.133685872,0.30674431,0.267890735,0.324212856,0.299236941,0.019137481,0.262807088,0.394109647,0.292708424,0.260113539,0.269677084,0.280118204,0.311850844,0.337475539,0.235567916,0.230023094,0.14393258,0.210850148,0.298595042,0.273885683,0.256860071,0.298675756,0.227450513,0.246647922,0.104352984,0.155234173,0.202132859,0.324976592,0.238917949,0.173075891
46,0.15682433,0.217377102,0.118489194,0.187697276,0.085801633,0.215649221,0.098603568,0.16545443,0.10961815,0.108568799,0.126146966,0.058029869,0.238583651,0.154999159,0.186316635,0.238194438,0.166272647,0.163947337,0.239951147,0.161685915,0.336618372,0.285384496,0.218174888,0.144885403,0.304811903,0.470195385,1,0.136523823,0.087843104,0.206588998,0.282218976,0.262551971,0.108892702,0.080573827,0.07384834,0.177458888,0.152538013,0.233198716,0.128031149,0.256348143,0.232879154,0.213906296,0.219634215,0.121611403,0.23700572,0.35802788,0.226073969,0.181389939,0.24906917,0.291323032,0.272828334,0.243538445,0.216860214,0.249321429,0.152786867,0.218322097,0.235409733,0.264326805,0.243490778,0.239388202,0.128394655,0.161420979,0.131318815,0.175625951,0.222260509,0.275261908,0.191525582,0.117033409
48,0.198379913,0.257632557,0.161672739,0.15661074,0.227790897,0.23217846,0.175021236,0.193414999,0.157952906,0.170327572,0.22149805,0.109769205,0.105231235,0.211708769,0.070967127,0.175016439,0.125421691,0.275439868,0.325017874,0.090496135,0.178547746,0.169069072,0.324716474,0.269745707,0.26508115,0.158111937,0.136523823,1,0.247262749,0.210999832,0.253511112,0.247816561,0.172057563,0.199282239,0.401244587,0.11524789,0.120923619,0.200582863,0.135794573,0.136434755,0.263991576,0.282221435,0.172901498,0.042175452,0.133536816,0.246209615,0.194506062,0.296709248,0.296826261,0.283164497,0.308685257,0.255289828,0.215687155,0.151544862,0.169131802,0.260330781,0.303656535,0.320499509,0.283084834,0.234456273,0.174204673,0.158811461,0.117578052,0.205555494,0.240077696,0.293534924,0.271652326,0.221096831
49,0.069744873,0.172445657,0.200645882,0.163484007,0.120970805,0.123566215,0.211380678,0.108493118,0.092557921,0.053146232,0.061056702,0.097790266,0.111850803,0.255183743,0.163215919,0.184248404,0.151319653,0.19216778,0.170339931,0.120923318,0.176513453,0.220345178,0.257222611,0.382976189,0.211812931,0.155563652,0.087843104,0.247262749,1,0.037518715,0.076165136,0.184013764,0.254467827,0.145485611,0.213271491,0.082113555,0.049101262,0.208031247,0.198743095,0.302980261,0.384783062,0.326353908,0.202193621,0,0.153703449,0.19459355,0.245144785,0.290960098,0.342924976,0.291134936,0.303368145,0.264256099,0.182059333,0.122384163,0.113802133,0.231150263,0.276390062,0.283940265,0.296800561,0.210903999,0.221572009,0.133787885,0.130548761,0.206966065,0.205991328,0.275296724,0.183854923,0.134640765
52,0.172665912,0.224883939,0.157277259,0.180127685,0.151710907,0.191654444,0.09638609,0.097693026,0.093666776,0.196058133,0.260197919,0.132477401,0.101998469,0.095849696,0.019522724,0.122619545,0.159549012,0.106931739,0.28643943,0.106596011,0.165165337,0.17108083,0.189845799,0.153403224,0.260293184,0.176784587,0.206588998,0.210999832,0.037518715,1,0.258237477,0.226870773,0.089122801,0.135885446,0.131058893,0.265353248,0.333018799,0.192600105,0.164042252,0.065423713,0.10091927,0.085202125,0.073000071,0.023120103,0.156455456,0.204829397,0.172774648,0.204062165,0.242019461,0.206468449,0.187854073,0.260580672,0.24424059,0.046159839,0.148989766,0.229502142,0.222572132,0.225132176,0.234254918,0.179587215,0.120644478,0.145540257,0.10039949,0.249509218,0.183280586,0.214552645,0.178433561,0.127130753
53,0.263410463,0.217965768,0.187150889,0.241495688,0.233370128,0.235338929,0.186562222,0.1800545,0.162150445,0.224569434,0.255459895,0.215484702,0.213090247,0.240505966,0.08317159,0.257802746,0.248067435,0.205293384,0.313596843,0.175327513,0.257043497,0.25489664,0.263956426,0.178307522,0.550073751,0.466426821,0.282218976,0.253511112,0.076165136,0.258237477,1,0.476075213,0.137051191,0.178340352,0.250462822,0.15485728,0.164517308,0.384245036,0.208701307,0.144857904,0.301641068,0.266850527,0.227806829,0.12980097,0.342116044,0.424498336,0.265123031,0.323792509,0.357096587,0.308546244,0.33162695,0.29051939,0.265964947,0.329025784,0.305202938,0.366588557,0.343659866,0.339873684,0.32812183,0.248458877,0.253628224,0.255876754,0.180836343,0.210815641,0.23792208,0.348480204,0.263047008,0.185631719
54,0.168168923,0.206611479,0.152858959,0.086974958,0.143224795,0.156709586,0.186886493,0.137291636,0.139475958,0.115468372,0.163253236,0.094548464,0.103049111,0.249068971,0.04164619,0.277889509,0.228511599,0.274377746,0.277252276,0.127993526,0.386532031,0.337984192,0.273371778,0.333871766,0.545406702,0.454454334,0.262551971,0.247816561,0.184013764,0.226870773,0.476075213,1,0.12050464,0.278084903,0.260779944,0.138240356,0.124793855,0.373178437,0.246897869,0.232686638,0.293633393,0.311286521,0.276178595,0.057433095,0.22346856,0.377704755,0.367275972,0.281159434,0.325639427,0.309496345,0.302677589,0.307495749,0.201076608,0.227313473,0.198713216,0.222595251,0.315299477,0.285987697,0.269376491,0.241409508,0.278953119,0.176393017,0.223194498,0.221178882,0.235789378,0.33036869,0.263542297,0.131312028
55,0.137918737,0.170002884,0.182787162,0.181464347,0.201597005,0.158903903,0.210021774,0.108080845,0.194614743,0.072476691,0.047295771,0.147000139,0.165185752,0.122715628,0.147066229,0.151385579,0.106784367,0.176736946,0.186650467,0.092648379,0.114319897,0.132432642,0.258377203,0.111668913,0.202296077,0.160438502,0.108892702,0.172057563,0.254467827,0.089122801,0.137051191,0.12050464,1,0.17540302,0.125897043,0.106087245,0.164423081,0.205423049,0.247381782,0.348472191,0.316813087,0.287441435,0.360597544,0.018792387,0.113852987,0.275823017,0.222416324,0.307555437,0.263688782,0.26015416,0.25964538,0.302769776,0.194540332,0.165937584,0.135372491,0.241586806,0.208934753,0.218462401,0.234414345,0.226847585,0.139722714,0.124773511,0.16750112,0.231029623,0.181469649,0.23732085,0.188176704,0.18181237
